kind	width	height	shape	orientation	percent	across	requested	fill	layout	root	letter_jump	dialog
rail	1200	923	portrait	landscape	15.6	6	6.45161290323	186	tv	125	shown	fullscreen
rail	1200	923	backdrop	landscape	23.5	4	4.29184549356	280	tv	125	shown	fullscreen
rail	1200	923	smallBackdrop	landscape	18.8	5	5.29100529101	227	tv	125	shown	fullscreen
rail	1200	923	square	landscape	15.6	6	6.45161290323	186	tv	125	shown	fullscreen
rail	1200	924	portrait	landscape	15.5	6	5.55555555556	216	mobile	90	shown	fullscreen
rail	1200	924	backdrop	landscape	23.1	4	2.50000000000	480	mobile	90	shown	fullscreen
rail	1200	924	smallBackdrop	landscape	23.1	4	3.33333333333	360	mobile	90	shown	fullscreen
rail	1200	924	square	landscape	15.5	6	5.55555555556	216	mobile	90	shown	fullscreen
rail	1200	924	portrait	landscape	15.5	6	5.55555555556	216	desktop	93	shown	fullscreen
rail	1200	924	backdrop	landscape	23.1	4	2.50000000000	480	desktop	93	shown	fullscreen
rail	1200	924	smallBackdrop	landscape	23.1	4	3.33333333333	360	desktop	93	shown	fullscreen
rail	1200	924	square	landscape	15.5	6	5.55555555556	216	desktop	93	shown	fullscreen
rail	1200	924	portrait	landscape	15.6	6	6.45161290323	186	tv	125	shown	fullscreen
rail	1200	924	backdrop	landscape	23.5	4	4.29184549356	280	tv	125	shown	fullscreen
rail	1200	924	smallBackdrop	landscape	18.8	5	5.29100529101	227	tv	125	shown	fullscreen
rail	1200	924	square	landscape	15.6	6	6.45161290323	186	tv	125	shown	fullscreen
rail	1200	1200	portrait	landscape	15.5	6	5.55555555556	216	mobile	90	shown	fullscreen
rail	1200	1200	backdrop	landscape	23.1	4	2.50000000000	480	mobile	90	shown	fullscreen
rail	1200	1200	smallBackdrop	landscape	23.1	4	3.33333333333	360	mobile	90	shown	fullscreen
rail	1200	1200	square	landscape	15.5	6	5.55555555556	216	mobile	90	shown	fullscreen
rail	1200	1200	portrait	landscape	15.5	6	5.55555555556	216	desktop	93	shown	fullscreen
rail	1200	1200	backdrop	landscape	23.1	4	2.50000000000	480	desktop	93	shown	fullscreen
rail	1200	1200	smallBackdrop	landscape	23.1	4	3.33333333333	360	desktop	93	shown	fullscreen
rail	1200	1200	square	landscape	15.5	6	5.55555555556	216	desktop	93	shown	fullscreen
rail	1200	1200	portrait	landscape	15.6	6	6.45161290323	186	tv	125	shown	fullscreen
rail	1200	1200	backdrop	landscape	23.5	4	4.29184549356	280	tv	125	shown	fullscreen
rail	1200	1200	smallBackdrop	landscape	18.8	5	5.29100529101	227	tv	125	shown	fullscreen
rail	1200	1200	square	landscape	15.6	6	6.45161290323	186	tv	125	shown	fullscreen
rail	1200	1201	portrait	portrait	15.5	6	5.55555555556	216	mobile	90	shown	fullscreen
rail	1200	1201	backdrop	portrait	23.1	4	2.50000000000	480	mobile	90	shown	fullscreen
rail	1200	1201	smallBackdrop	portrait	23.1	4	3.33333333333	360	mobile	90	shown	fullscreen
rail	1200	1201	square	portrait	15.5	6	5.55555555556	216	mobile	90	shown	fullscreen
rail	1200	1201	portrait	portrait	15.5	6	5.55555555556	216	desktop	93	shown	fullscreen
rail	1200	1201	backdrop	portrait	23.1	4	2.50000000000	480	desktop	93	shown	fullscreen
rail	1200	1201	smallBackdrop	portrait	23.1	4	3.33333333333	360	desktop	93	shown	fullscreen
rail	1200	1201	square	portrait	15.5	6	5.55555555556	216	desktop	93	shown	fullscreen
rail	1200	1201	portrait	portrait	15.6	6	6.45161290323	186	tv	125	shown	fullscreen
rail	1200	1201	backdrop	portrait	23.5	4	4.29184549356	280	tv	125	shown	fullscreen
rail	1200	1201	smallBackdrop	portrait	18.8	5	5.29100529101	227	tv	125	shown	fullscreen
rail	1200	1201	square	portrait	15.6	6	6.45161290323	186	tv	125	shown	fullscreen
rail	1201	923	portrait	landscape	15.5	6	6.45161290323	186	mobile	90	shown	fullscreen
rail	1201	923	backdrop	landscape	23.1	4	4.29184549356	280	mobile	90	shown	fullscreen
rail	1201	923	smallBackdrop	landscape	23.1	4	6.45161290323	186	mobile	90	shown	fullscreen
rail	1201	923	square	landscape	15.5	6	6.45161290323	186	mobile	90	shown	fullscreen
rail	1201	923	portrait	landscape	15.5	6	6.45161290323	186	desktop	93	shown	fullscreen
rail	1201	923	backdrop	landscape	23.1	4	4.29184549356	280	desktop	93	shown	fullscreen
rail	1201	923	smallBackdrop	landscape	23.1	4	6.45161290323	186	desktop	93	shown	fullscreen
rail	1201	923	square	landscape	15.5	6	6.45161290323	186	desktop	93	shown	fullscreen
rail	1201	923	portrait	landscape	15.6	6	6.45161290323	186	tv	125	shown	fullscreen
rail	1201	923	backdrop	landscape	23.5	4	4.29184549356	280	tv	125	shown	fullscreen
rail	1201	923	smallBackdrop	landscape	18.8	5	5.29100529101	227	tv	125	shown	fullscreen
rail	1201	923	square	landscape	15.6	6	6.45161290323	186	tv	125	shown	fullscreen
rail	1201	924	portrait	landscape	15.5	6	5.55555555556	216	mobile	90	shown	fullscreen
rail	1201	924	backdrop	landscape	23.1	4	2.50000000000	480	mobile	90	shown	fullscreen
rail	1201	924	smallBackdrop	landscape	23.1	4	3.33333333333	360	mobile	90	shown	fullscreen
rail	1201	924	square	landscape	15.5	6	5.55555555556	216	mobile	90	shown	fullscreen
rail	1201	924	portrait	landscape	15.5	6	5.55555555556	216	desktop	93	shown	fullscreen
rail	1201	924	backdrop	landscape	23.1	4	2.50000000000	480	desktop	93	shown	fullscreen
rail	1201	924	smallBackdrop	landscape	23.1	4	3.33333333333	360	desktop	93	shown	fullscreen
rail	1201	924	square	landscape	15.5	6	5.55555555556	216	desktop	93	shown	fullscreen
rail	1201	924	portrait	landscape	15.6	6	6.45161290323	186	tv	125	shown	fullscreen
rail	1201	924	backdrop	landscape	23.5	4	4.29184549356	280	tv	125	shown	fullscreen
rail	1201	924	smallBackdrop	landscape	18.8	5	5.29100529101	227	tv	125	shown	fullscreen
rail	1201	924	square	landscape	15.6	6	6.45161290323	186	tv	125	shown	fullscreen
rail	1201	1201	portrait	landscape	15.5	6	5.55555555556	216	mobile	90	shown	fullscreen
rail	1201	1201	backdrop	landscape	23.1	4	2.50000000000	480	mobile	90	shown	fullscreen
rail	1201	1201	smallBackdrop	landscape	23.1	4	3.33333333333	360	mobile	90	shown	fullscreen
rail	1201	1201	square	landscape	15.5	6	5.55555555556	216	mobile	90	shown	fullscreen
rail	1201	1201	portrait	landscape	15.5	6	5.55555555556	216	desktop	93	shown	fullscreen
rail	1201	1201	backdrop	landscape	23.1	4	2.50000000000	480	desktop	93	shown	fullscreen
rail	1201	1201	smallBackdrop	landscape	23.1	4	3.33333333333	360	desktop	93	shown	fullscreen
rail	1201	1201	square	landscape	15.5	6	5.55555555556	216	desktop	93	shown	fullscreen
rail	1201	1201	portrait	landscape	15.6	6	6.45161290323	186	tv	125	shown	fullscreen
rail	1201	1201	backdrop	landscape	23.5	4	4.29184549356	280	tv	125	shown	fullscreen
rail	1201	1201	smallBackdrop	landscape	18.8	5	5.29100529101	227	tv	125	shown	fullscreen
rail	1201	1201	square	landscape	15.6	6	6.45161290323	186	tv	125	shown	fullscreen
rail	1201	1202	portrait	portrait	15.5	6	5.55555555556	216	mobile	90	shown	fullscreen
rail	1201	1202	backdrop	portrait	23.1	4	2.50000000000	480	mobile	90	shown	fullscreen
rail	1201	1202	smallBackdrop	portrait	23.1	4	3.33333333333	360	mobile	90	shown	fullscreen
rail	1201	1202	square	portrait	15.5	6	5.55555555556	216	mobile	90	shown	fullscreen
rail	1201	1202	portrait	portrait	15.5	6	5.55555555556	216	desktop	93	shown	fullscreen
rail	1201	1202	backdrop	portrait	23.1	4	2.50000000000	480	desktop	93	shown	fullscreen
rail	1201	1202	smallBackdrop	portrait	23.1	4	3.33333333333	360	desktop	93	shown	fullscreen
rail	1201	1202	square	portrait	15.5	6	5.55555555556	216	desktop	93	shown	fullscreen
rail	1201	1202	portrait	portrait	15.6	6	6.45161290323	186	tv	125	shown	fullscreen
rail	1201	1202	backdrop	portrait	23.5	4	4.29184549356	280	tv	125	shown	fullscreen
rail	1201	1202	smallBackdrop	portrait	18.8	5	5.29100529101	227	tv	125	shown	fullscreen
rail	1201	1202	square	portrait	15.6	6	6.45161290323	186	tv	125	shown	fullscreen
rail	1279	983	portrait	landscape	15.5	6	6.45161290323	198	mobile	90	shown	fullscreen
rail	1279	983	backdrop	landscape	23.1	4	4.29184549356	298	mobile	90	shown	fullscreen
rail	1279	983	smallBackdrop	landscape	23.1	4	6.45161290323	198	mobile	90	shown	fullscreen
rail	1279	983	square	landscape	15.5	6	6.45161290323	198	mobile	90	shown	fullscreen
rail	1279	983	portrait	landscape	15.5	6	6.45161290323	198	desktop	93	shown	fullscreen
rail	1279	983	backdrop	landscape	23.1	4	4.29184549356	298	desktop	93	shown	fullscreen
rail	1279	983	smallBackdrop	landscape	23.1	4	6.45161290323	198	desktop	93	shown	fullscreen
rail	1279	983	square	landscape	15.5	6	6.45161290323	198	desktop	93	shown	fullscreen
rail	1279	983	portrait	landscape	15.6	6	6.45161290323	198	tv	125	shown	fullscreen
rail	1279	983	backdrop	landscape	23.5	4	4.29184549356	298	tv	125	shown	fullscreen
rail	1279	983	smallBackdrop	landscape	18.8	5	5.29100529101	242	tv	125	shown	fullscreen
rail	1279	983	square	landscape	15.6	6	6.45161290323	198	tv	125	shown	fullscreen
rail	1279	984	portrait	landscape	15.5	6	5.55555555556	230	mobile	90	shown	fullscreen
rail	1279	984	backdrop	landscape	23.1	4	2.50000000000	512	mobile	90	shown	fullscreen
rail	1279	984	smallBackdrop	landscape	23.1	4	3.33333333333	384	mobile	90	shown	fullscreen
rail	1279	984	square	landscape	15.5	6	5.55555555556	230	mobile	90	shown	fullscreen
rail	1279	984	portrait	landscape	15.5	6	5.55555555556	230	desktop	93	shown	fullscreen
rail	1279	984	backdrop	landscape	23.1	4	2.50000000000	512	desktop	93	shown	fullscreen
rail	1279	984	smallBackdrop	landscape	23.1	4	3.33333333333	384	desktop	93	shown	fullscreen
rail	1279	984	square	landscape	15.5	6	5.55555555556	230	desktop	93	shown	fullscreen
rail	1279	984	portrait	landscape	15.6	6	6.45161290323	198	tv	125	shown	fullscreen
rail	1279	984	backdrop	landscape	23.5	4	4.29184549356	298	tv	125	shown	fullscreen
rail	1279	984	smallBackdrop	landscape	18.8	5	5.29100529101	242	tv	125	shown	fullscreen
rail	1279	984	square	landscape	15.6	6	6.45161290323	198	tv	125	shown	fullscreen
rail	1279	1279	portrait	landscape	15.5	6	5.55555555556	230	mobile	90	shown	fullscreen
rail	1279	1279	backdrop	landscape	23.1	4	2.50000000000	512	mobile	90	shown	fullscreen
rail	1279	1279	smallBackdrop	landscape	23.1	4	3.33333333333	384	mobile	90	shown	fullscreen
rail	1279	1279	square	landscape	15.5	6	5.55555555556	230	mobile	90	shown	fullscreen
rail	1279	1279	portrait	landscape	15.5	6	5.55555555556	230	desktop	93	shown	fullscreen
rail	1279	1279	backdrop	landscape	23.1	4	2.50000000000	512	desktop	93	shown	fullscreen
rail	1279	1279	smallBackdrop	landscape	23.1	4	3.33333333333	384	desktop	93	shown	fullscreen
rail	1279	1279	square	landscape	15.5	6	5.55555555556	230	desktop	93	shown	fullscreen
rail	1279	1279	portrait	landscape	15.6	6	6.45161290323	198	tv	125	shown	fullscreen
rail	1279	1279	backdrop	landscape	23.5	4	4.29184549356	298	tv	125	shown	fullscreen
rail	1279	1279	smallBackdrop	landscape	18.8	5	5.29100529101	242	tv	125	shown	fullscreen
rail	1279	1279	square	landscape	15.6	6	6.45161290323	198	tv	125	shown	fullscreen
rail	1279	1280	portrait	portrait	15.5	6	5.55555555556	230	mobile	90	shown	fullscreen
rail	1279	1280	backdrop	portrait	23.1	4	2.50000000000	512	mobile	90	shown	fullscreen
rail	1279	1280	smallBackdrop	portrait	23.1	4	3.33333333333	384	mobile	90	shown	fullscreen
rail	1279	1280	square	portrait	15.5	6	5.55555555556	230	mobile	90	shown	fullscreen
rail	1279	1280	portrait	portrait	15.5	6	5.55555555556	230	desktop	93	shown	fullscreen
rail	1279	1280	backdrop	portrait	23.1	4	2.50000000000	512	desktop	93	shown	fullscreen
rail	1279	1280	smallBackdrop	portrait	23.1	4	3.33333333333	384	desktop	93	shown	fullscreen
rail	1279	1280	square	portrait	15.5	6	5.55555555556	230	desktop	93	shown	fullscreen
rail	1279	1280	portrait	portrait	15.6	6	6.45161290323	198	tv	125	shown	fullscreen
rail	1279	1280	backdrop	portrait	23.5	4	4.29184549356	298	tv	125	shown	fullscreen
rail	1279	1280	smallBackdrop	portrait	18.8	5	5.29100529101	242	tv	125	shown	fullscreen
rail	1279	1280	square	portrait	15.6	6	6.45161290323	198	tv	125	shown	fullscreen
rail	1280	984	portrait	landscape	15.5	6	6.45161290323	198	mobile	90	shown	fullscreen
rail	1280	984	backdrop	landscape	23.1	4	4.29184549356	298	mobile	90	shown	fullscreen
rail	1280	984	smallBackdrop	landscape	23.1	4	6.45161290323	198	mobile	90	shown	fullscreen
rail	1280	984	square	landscape	15.5	6	6.45161290323	198	mobile	90	shown	fullscreen
rail	1280	984	portrait	landscape	15.5	6	6.45161290323	198	desktop	93	shown	fullscreen
rail	1280	984	backdrop	landscape	23.1	4	4.29184549356	298	desktop	93	shown	fullscreen
rail	1280	984	smallBackdrop	landscape	23.1	4	6.45161290323	198	desktop	93	shown	fullscreen
rail	1280	984	square	landscape	15.5	6	6.45161290323	198	desktop	93	shown	fullscreen
rail	1280	984	portrait	landscape	15.6	6	6.45161290323	198	tv	125	shown	fullscreen
rail	1280	984	backdrop	landscape	23.5	4	4.29184549356	298	tv	125	shown	fullscreen
rail	1280	984	smallBackdrop	landscape	18.8	5	5.29100529101	242	tv	125	shown	fullscreen
rail	1280	984	square	landscape	15.6	6	6.45161290323	198	tv	125	shown	fullscreen
rail	1280	985	portrait	landscape	15.5	6	5.55555555556	230	mobile	90	shown	fullscreen
rail	1280	985	backdrop	landscape	23.1	4	2.50000000000	512	mobile	90	shown	fullscreen
rail	1280	985	smallBackdrop	landscape	23.1	4	3.33333333333	384	mobile	90	shown	fullscreen
rail	1280	985	square	landscape	15.5	6	5.55555555556	230	mobile	90	shown	fullscreen
rail	1280	985	portrait	landscape	15.5	6	5.55555555556	230	desktop	93	shown	fullscreen
rail	1280	985	backdrop	landscape	23.1	4	2.50000000000	512	desktop	93	shown	fullscreen
rail	1280	985	smallBackdrop	landscape	23.1	4	3.33333333333	384	desktop	93	shown	fullscreen
rail	1280	985	square	landscape	15.5	6	5.55555555556	230	desktop	93	shown	fullscreen
rail	1280	985	portrait	landscape	15.6	6	6.45161290323	198	tv	125	shown	fullscreen
rail	1280	985	backdrop	landscape	23.5	4	4.29184549356	298	tv	125	shown	fullscreen
rail	1280	985	smallBackdrop	landscape	18.8	5	5.29100529101	242	tv	125	shown	fullscreen
rail	1280	985	square	landscape	15.6	6	6.45161290323	198	tv	125	shown	fullscreen
rail	1280	1280	portrait	landscape	15.5	6	5.55555555556	230	mobile	90	shown	fullscreen
rail	1280	1280	backdrop	landscape	23.1	4	2.50000000000	512	mobile	90	shown	fullscreen
rail	1280	1280	smallBackdrop	landscape	23.1	4	3.33333333333	384	mobile	90	shown	fullscreen
rail	1280	1280	square	landscape	15.5	6	5.55555555556	230	mobile	90	shown	fullscreen
rail	1280	1280	portrait	landscape	15.5	6	5.55555555556	230	desktop	93	shown	fullscreen
rail	1280	1280	backdrop	landscape	23.1	4	2.50000000000	512	desktop	93	shown	fullscreen
rail	1280	1280	smallBackdrop	landscape	23.1	4	3.33333333333	384	desktop	93	shown	fullscreen
rail	1280	1280	square	landscape	15.5	6	5.55555555556	230	desktop	93	shown	fullscreen
rail	1280	1280	portrait	landscape	15.6	6	6.45161290323	198	tv	125	shown	fullscreen
rail	1280	1280	backdrop	landscape	23.5	4	4.29184549356	298	tv	125	shown	fullscreen
rail	1280	1280	smallBackdrop	landscape	18.8	5	5.29100529101	242	tv	125	shown	fullscreen
rail	1280	1280	square	landscape	15.6	6	6.45161290323	198	tv	125	shown	fullscreen
rail	1280	1281	portrait	portrait	15.5	6	5.55555555556	230	mobile	90	shown	fullscreen
rail	1280	1281	backdrop	portrait	23.1	4	2.50000000000	512	mobile	90	shown	fullscreen
rail	1280	1281	smallBackdrop	portrait	23.1	4	3.33333333333	384	mobile	90	shown	fullscreen
rail	1280	1281	square	portrait	15.5	6	5.55555555556	230	mobile	90	shown	fullscreen
rail	1280	1281	portrait	portrait	15.5	6	5.55555555556	230	desktop	93	shown	fullscreen
rail	1280	1281	backdrop	portrait	23.1	4	2.50000000000	512	desktop	93	shown	fullscreen
rail	1280	1281	smallBackdrop	portrait	23.1	4	3.33333333333	384	desktop	93	shown	fullscreen
rail	1280	1281	square	portrait	15.5	6	5.55555555556	230	desktop	93	shown	fullscreen
rail	1280	1281	portrait	portrait	15.6	6	6.45161290323	198	tv	125	shown	fullscreen
rail	1280	1281	backdrop	portrait	23.5	4	4.29184549356	298	tv	125	shown	fullscreen
rail	1280	1281	smallBackdrop	portrait	18.8	5	5.29100529101	242	tv	125	shown	fullscreen
rail	1280	1281	square	portrait	15.6	6	6.45161290323	198	tv	125	shown	fullscreen
rail	1281	985	portrait	landscape	15.5	6	6.45161290323	199	mobile	90	shown	fixed
rail	1281	985	backdrop	landscape	23.1	4	4.29184549356	298	mobile	90	shown	fixed
rail	1281	985	smallBackdrop	landscape	23.1	4	6.45161290323	199	mobile	90	shown	fixed
rail	1281	985	square	landscape	15.5	6	6.45161290323	199	mobile	90	shown	fixed
rail	1281	985	portrait	landscape	15.5	6	6.45161290323	199	desktop	93	shown	fixed
rail	1281	985	backdrop	landscape	23.1	4	4.29184549356	298	desktop	93	shown	fixed
rail	1281	985	smallBackdrop	landscape	23.1	4	6.45161290323	199	desktop	93	shown	fixed
rail	1281	985	square	landscape	15.5	6	6.45161290323	199	desktop	93	shown	fixed
rail	1281	985	portrait	landscape	15.6	6	6.45161290323	199	tv	125	shown	fixed
rail	1281	985	backdrop	landscape	23.5	4	4.29184549356	298	tv	125	shown	fixed
rail	1281	985	smallBackdrop	landscape	18.8	5	5.29100529101	242	tv	125	shown	fixed
rail	1281	985	square	landscape	15.6	6	6.45161290323	199	tv	125	shown	fixed
rail	1281	986	portrait	landscape	15.5	6	5.55555555556	231	mobile	90	shown	fixed
rail	1281	986	backdrop	landscape	23.1	4	2.50000000000	512	mobile	90	shown	fixed
rail	1281	986	smallBackdrop	landscape	23.1	4	3.33333333333	384	mobile	90	shown	fixed
rail	1281	986	square	landscape	15.5	6	5.55555555556	231	mobile	90	shown	fixed
rail	1281	986	portrait	landscape	15.5	6	5.55555555556	231	desktop	93	shown	fixed
rail	1281	986	backdrop	landscape	23.1	4	2.50000000000	512	desktop	93	shown	fixed
rail	1281	986	smallBackdrop	landscape	23.1	4	3.33333333333	384	desktop	93	shown	fixed
rail	1281	986	square	landscape	15.5	6	5.55555555556	231	desktop	93	shown	fixed
rail	1281	986	portrait	landscape	15.6	6	6.45161290323	199	tv	125	shown	fixed
rail	1281	986	backdrop	landscape	23.5	4	4.29184549356	298	tv	125	shown	fixed
rail	1281	986	smallBackdrop	landscape	18.8	5	5.29100529101	242	tv	125	shown	fixed
rail	1281	986	square	landscape	15.6	6	6.45161290323	199	tv	125	shown	fixed
rail	1281	1281	portrait	landscape	15.5	6	5.55555555556	231	mobile	90	shown	fixed
rail	1281	1281	backdrop	landscape	23.1	4	2.50000000000	512	mobile	90	shown	fixed
rail	1281	1281	smallBackdrop	landscape	23.1	4	3.33333333333	384	mobile	90	shown	fixed
rail	1281	1281	square	landscape	15.5	6	5.55555555556	231	mobile	90	shown	fixed
rail	1281	1281	portrait	landscape	15.5	6	5.55555555556	231	desktop	93	shown	fixed
rail	1281	1281	backdrop	landscape	23.1	4	2.50000000000	512	desktop	93	shown	fixed
rail	1281	1281	smallBackdrop	landscape	23.1	4	3.33333333333	384	desktop	93	shown	fixed
rail	1281	1281	square	landscape	15.5	6	5.55555555556	231	desktop	93	shown	fixed
rail	1281	1281	portrait	landscape	15.6	6	6.45161290323	199	tv	125	shown	fixed
rail	1281	1281	backdrop	landscape	23.5	4	4.29184549356	298	tv	125	shown	fixed
rail	1281	1281	smallBackdrop	landscape	18.8	5	5.29100529101	242	tv	125	shown	fixed
rail	1281	1281	square	landscape	15.6	6	6.45161290323	199	tv	125	shown	fixed
rail	1281	1282	portrait	portrait	15.5	6	5.55555555556	231	mobile	90	shown	fixed
rail	1281	1282	backdrop	portrait	23.1	4	2.50000000000	512	mobile	90	shown	fixed
rail	1281	1282	smallBackdrop	portrait	23.1	4	3.33333333333	384	mobile	90	shown	fixed
rail	1281	1282	square	portrait	15.5	6	5.55555555556	231	mobile	90	shown	fixed
rail	1281	1282	portrait	portrait	15.5	6	5.55555555556	231	desktop	93	shown	fixed
rail	1281	1282	backdrop	portrait	23.1	4	2.50000000000	512	desktop	93	shown	fixed
rail	1281	1282	smallBackdrop	portrait	23.1	4	3.33333333333	384	desktop	93	shown	fixed
rail	1281	1282	square	portrait	15.5	6	5.55555555556	231	desktop	93	shown	fixed
rail	1281	1282	portrait	portrait	15.6	6	6.45161290323	199	tv	125	shown	fixed
rail	1281	1282	backdrop	portrait	23.5	4	4.29184549356	298	tv	125	shown	fixed
rail	1281	1282	smallBackdrop	portrait	18.8	5	5.29100529101	242	tv	125	shown	fixed
rail	1281	1282	square	portrait	15.6	6	6.45161290323	199	tv	125	shown	fixed
rail	1399	1076	portrait	landscape	15.5	6	6.45161290323	217	mobile	90	shown	fixed
